year,agency,comment,has_comment,source_pdf,source_url
2020,Pleasant Hill Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pleasant Hope Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pleasant Valley Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Polk County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Polo Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Poplar Bluff Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Portageville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Potosi Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Prairie Home Police Dept,I'm reporting traffic stops that have occurred in the City of Prairie Home and Village of Windsor,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Pulaski County Sheriff's Dept,Reference to our Agencies Racial Profiling report we are a diverse community due to our county containing a Busy Military base. This Military base is one of the largest training facility for the Military which brings diverse cultures to our county. Also we contain I-44 interstate through our county which is heavily traveled from east to west of the state and into other states. Our agencies numbers have went significantly downward due to the Covid-19 virus and travel restriction. I am typing this e-mail on behalf of Sheriff Jimmy Bench due to him being out of the office for injuries sustained in a Motor Vehicle Accident. If you need anything further please don't hesitate to e-mail or contact me at the number below.,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Purdy Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Putnam County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Puxico Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Queen City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Qulin Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Ralls County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Randolph County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Ray County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Raymore Police Dept,"The latest report from the Attorney General is a much more accurate representation of our growing community in Raymore. It provides significantly more detail and confirmation that our community has experienced greater diversification within the overall population increase. As a clean and safe community with good schools, Raymore is a highly desirable housing location, with a population of 22,194 as of July 1, 2019. According to the “American Community Survey”, Raymore ranked #5 in growth rate (+12.95%) from 2018 to 2019 of all Missouri cities with a population over 20,000. In 2020, Raymore issued 134 permits for new single family homes and 24 permits for duplex units. The number of new single family homes in 2019 was 113 and 2018 was 145. There is considerable ongoing construction on major projects, such as The Lofts at Foxridge (420 units), The Venue (204 units) and the Raymore Commerce Center with 525,000 square feet of light industrial space. The workers that are drawn into the community are transient and frequently more diverse than resident populations. Economic development continued to increase in Raymore and surrounding communities, with the addition of big box stores, restaurants and other retail venues. A large retail store remains the highest call and arrest location in Raymore and is co-located with a large wholesale store that moved to Raymore from a more urban community. All draw greater diversity of consumers. The number of traffic stops decreased dramatically from 6,268 in 2019 to 4,031 in 2020, which is entirely attributed to a discontinuation of self-initiated activity as a result of contact restrictions for Covid 19.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Raytown Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Reeds Spring Police Dept,"We have a large number of drivers from outside jurisdiction's passing through our area. We have Springfield, MO to the North; Branson, MO to our South and are a pass through route to Table Rock Lake, Silver Dollar City, other Branson attractions and Lake Taneycomo.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Republic Police Dept,"We have approximately 36,000 vehicles traveling through the city via US60 and Highway 174, daily. Republic Missouri is uniquely situated as we span into two counties, Greene and Christian.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Reynolds County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rich Hill Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Richland Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Richmond Heights Police Dept,"The City of Richmond Heights contains two major highways to include an interchange between them both. Ad- ditionally, Richmond Heights houses the area's major metropolitan retail center, a hospital and several county thoroughfares. As a result, the daytime population can exceed five times the actual population of the City as drivers from outside this jurisdiction pass through regularly. This is evidenced by the discrepancies in the disparity indices between resident and non-resident population. These discrepancies highlight the flaw in this study which is to assume that a city with a population (less than 9,000) and geographical size (2.3 square miles) such as Richmond Heights is reflective of the population of the greater St. Louis area. More specifically, Richmond Heights has an African American population percentage of just over 11% while African Americans make up 18% of the greater St. Louis area population. This must be taken into consideration when analyzing traffic stop data from smaller municipalities. Percentage differences like this within small municipalities will create a greater disparity index and reflect a false im- pression of bias. When measuring the disparity index using the percentage of the greater area population rather than the small population of Richmond Heights, the Richmond Heights disparity index drops by 40%.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Richmond Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Ripley County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Riverside Police Dept,"The Riverside Police Department, by policy and practice, prohibits racial profiling. Some factors dramatically increase the driving population above Riverside's cited driver-eligible population. Those factors include a daytime population which grows by 87%; the presence of a riverboat casino; bordering on two major metropolitan cities (Kansas City, MO and Kansas City, KS); and state and federal highway routes traveling through the city with a daily traffic count approaching 300,000 vehicles.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Riverview Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rock Hill Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rock Port Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rockaway Beach Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rogersville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rolla Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Rosebud Police Dept,"We are a part-time law enforcement agency. US 50, a coast-to-coast federal highway runs through our venue, splitting the town in half. Most traffic related incidents occur on US 50 due to its large amount of traffic. We had an increase in stops this year due to numerous complaints from business owners regarding vehicles speeding in the downtown business district.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,SE MO State University-Dept of Public Safety,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Salem Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Saline County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Salisbury Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Sarcoxie Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Savannah Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Schuyler County Sheriff's Dept,Schuyler County had a increase in out of jurisdiction and Hispanic stops due to the High Prairie wind farm project. There were approximately an extra 400 out of area workers in the county.,True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Scotland County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Scott City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Scott County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Sedalia Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Seligman Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Senath Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Seneca Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Seymour Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Shannon County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Shelbina Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Shelby County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Shrewsbury Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Sikeston Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Slater Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Smithton Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Smithville Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Southwest City Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Sparta Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Springfield Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Springfield-Branson National Airport Police,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,Springfield-Greene County Park Rangers,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Ann Police Dept,"St. Ann Police Department provides police services for the City of Charlack, MO. All totals submitted in this report are for both the City of St. Ann and the City of Charlack with all stops performed by the St. Ann Police Department.",True,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Charles City Parks and Recreation Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Charles Community College Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Charles County Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Charles County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Charles Police Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
2020,St. Clair County Sheriff's Dept,,False,VSR_agency_comments_2020.pdf,https://ago.mo.gov/wp-content/uploads/2020-VSR-Agency-Comments.pdf
